user_id,trial_id,part,video_path,question,category,gt_answer,frames,frame_110_rating,frame_150_rating,frame_160_rating,frame_170_rating,frame_175_rating,frame_190_rating,frame_200_rating,frame_220_rating,frame_230_rating,frame_240_rating,ratings_list,good_datapoint,comment,reaction_time_ms,timestamp
sahil,87,2,images/NExTVideo/0060/5856167780.mp4,Is the kid jumping in the air?,Semantic,no,"[510, 520, 525, 528, 530, 532, 533, 535, 537, 540]",10,6,7,5,4,3,6,6,7,9,"[10, 6, 7, 5, 4, 3, 6, 6, 7, 9]",yes,,33168,2026-04-30T21:50:03.132094
sahil,60,2,images/NExTVideo/1105/6253141636.mp4,Are there 2 toddlers on the bed?,Geometric,[yes yes],"[386, 400, 420, 450, 475, 500, 525, 550, 575, 624]",10,10,10,10,7,9,6,7,10,10,"[10, 10, 10, 10, 7, 9, 6, 7, 10, 10]",yes,,53644,2026-04-30T21:50:59.991864
sahil,63,2,images/NExTVideo/1106/3459862895.mp4,Is the baby boy sitting on the toy train?,Semantic,[yes yes],"[1492, 1500, 1510, 1540, 1570, 1572, 1580, 1600, 1630, 1647]",10,10,10,7,10,10,10,10,10,10,"[10, 10, 10, 7, 10, 10, 10, 10, 10, 10]",no,all the samples can be answered with very high confidence,93353,2026-04-30T21:52:36.587835
sahil,72,2,images/NExTVideo/0051/11585666326.mp4,Are there two people in the image?,Geometric,yes,"[940, 945, 950, 958, 960, 970, 976, 980, 1000, 1005]",10,10,10,9,10,10,7,8,8,10,"[10, 10, 10, 9, 10, 10, 7, 8, 8, 10]",no,not very much uncertainity,41828,2026-04-30T21:53:21.619155
sahil,100,2,images/NExTVideo/0020/2454242177.mp4,Is the baby standing?,Semantic,no,"[1, 73, 158, 189, 267, 423, 432, 512, 548, 717]",7,10,8,6,4,4,7,8,8,10,"[7, 10, 8, 6, 4, 4, 7, 8, 8, 10]",yes,,63260,2026-04-30T21:54:28.091324
sahil,101,2,images/NExTVideo/0020/9209893989.mp4,Is there a rock in boy hand?,Geometric,no,"[42, 2, 92, 62, 97, 814, 1042, 439, 572, 484]",10,10,9,3,3,1,2,10,10,10,"[10, 10, 9, 3, 3, 1, 2, 10, 10, 10]",yes,,37053,2026-04-30T21:55:08.356194
sahil,61,2,images/NExTVideo/1105/6709738709.mp4,Is the cat opening its mouth?,Semantic,yes,"[1620, 1630, 1635, 1638, 1642, 1644, 1650, 1655, 1660, 1665]",10,10,10,10,4,5,7,7,8,10,"[10, 10, 10, 10, 4, 5, 7, 7, 8, 10]",yes,,73652,2026-04-30T21:56:25.213121
sahil,107,2,images/NExTVideo/0033/2834146886.mp4,Is the dog inside the dogbed?,Geometric,no,"[680, 691, 708, 717, 725, 741, 752, 769, 859, 871]",6,4,3,3,6,6,8,7,10,10,"[6, 4, 3, 3, 6, 6, 8, 7, 10, 10]",yes,,98314,2026-04-30T21:58:06.731823
sahil,85,2,images/NExTVideo/0058/3851961428.mp4,Is the boy wearing glasses?,Semantic,yes,"[0, 10, 20, 30, 40, 75, 80, 85, 90, 100]",10,9,9,8,8,4,8,9,9,10,"[10, 9, 9, 8, 8, 4, 8, 9, 9, 10]",yes,,34395,2026-04-30T21:58:44.337818
sahil,70,2,images/NExTVideo/0051/6783561967.mp4,Are there two cats in the room?,Geometric,no,"[200, 210, 220, 225, 228, 232, 230, 235, 240, 290]",9,9,10,10,4,5,5,9,10,9,"[9, 9, 10, 10, 4, 5, 5, 9, 10, 9]",yes,,136187,2026-04-30T22:01:03.735562
sahil,110,2,images/NExTVideo/0034/5296671076.mp4,Is the boy sitting?,Semantic,no,"[0, 436, 470, 407, 409, 417, 1675, 1691, 1708, 1761]",8,10,10,7,6,6,4,8,8,10,"[8, 10, 10, 7, 6, 6, 4, 8, 8, 10]",yes,,58578,2026-04-30T22:02:05.521677
sahil,65,2,images/NExTVideo/1106/4519737098.mp4,Are there exactly 3 birds in the scene?,Geometric,yes,"[0, 12, 18, 22, 32, 36, 42, 48, 52, 56]",10,10,10,10,10,8,8,8,8,6,"[10, 10, 10, 10, 10, 8, 8, 8, 8, 6]",no,not able to look 3 birds,78393,2026-04-30T22:03:27.122777
sahil,75,2,images/NExTVideo/0053/3701610241.mp4,Has the plane landed?,Semantic,no,"[100, 110, 120, 122, 124, 126, 128, 130, 131, 132]",10,9,10,10,8,6,4,8,8,10,"[10, 9, 10, 10, 8, 6, 4, 8, 8, 10]",yes,,28735,2026-04-30T22:03:59.070789
sahil,69,2,images/NExTVideo/0051/3702633786.mp4,Is the dog on bathtub?,Geometric,no,"[1130, 1140, 1150, 1160, 1170, 1190, 1245, 1250, 1255, 1260]",9,9,8,7,4,3,5,6,8,10,"[9, 9, 8, 7, 4, 3, 5, 6, 8, 10]",yes,,27265,2026-04-30T22:04:29.543958
sahil,112,2,images/NExTVideo/0039/5351925965.mp4,Is the bird sitting on man's hand?,Semantic,no,"[22, 94, 110, 106, 103, 865, 890, 895, 917, 947]",8,9,8,7,4,4,3,6,8,9,"[8, 9, 8, 7, 4, 4, 3, 6, 8, 9]",yes,,33450,2026-04-30T22:05:06.235866
sahil,71,2,images/NExTVideo/0051/8697708107.mp4,Is the cat on top of the laptop?,Geometric,no,"[350, 351, 352, 354, 355, 360, 365, 370, 380, 390]",8,8,8,8,4,3,3,9,9,10,"[8, 8, 8, 8, 4, 3, 3, 9, 9, 10]",yes,,28260,2026-04-30T22:05:37.699903
sahil,74,2,images/NExTVideo/0052/10041199716.mp4,Is child feeding the baby,Semantic,no,"[1700, 1720, 1730, 1740, 1760, 1770, 1780, 1840, 1845, 1850]",10,10,10,9,10,9,8,8,9,9,"[10, 10, 10, 9, 10, 9, 8, 8, 9, 9]",no,not very much uncertainity,36035,2026-04-30T22:06:16.963120
sahil,62,2,images/NExTVideo/1106/2797596111.mp4,Are there exactly 4 guitarists on the stage?,Compositional,[yes yes],"[608, 615, 623, 628, 637, 666, 689, 700, 724, 792]",9,10,9,10,7,7,4,6,10,10,"[9, 10, 9, 10, 7, 7, 4, 6, 10, 10]",no,all the samples have ans as yes,41460,2026-04-30T22:07:01.625198
sahil,76,2,images/NExTVideo/0053/5599511471.mp4,Did the person catch the ball,Semantic,no,"[84, 85, 86, 87, 88, 91, 92, 93, 94, 95]",10,10,8,9,9,8,8,9,9,10,"[10, 10, 8, 9, 9, 8, 8, 9, 9, 10]",no,need to change the question,38319,2026-04-30T22:07:43.165539
sahil,104,2,images/NExTVideo/0031/4006742735.mp4,Is the icecream nearer to girl than boy?,Geometric,no,"[0, 10, 13, 17, 20, 23, 29, 35, 430, 654]",10,8,7,3,2,4,7,9,9,10,"[10, 8, 7, 3, 2, 4, 7, 9, 9, 10]",yes,,25954,2026-04-30T22:08:12.329688
sahil,80,2,images/NExTVideo/0055/3446247254.mp4,Has the plane landed?,Semantic,no,"[110, 120, 130, 150, 170, 172, 180, 185, 190, 195]",4,4,7,8,7,9,3,7,9,10,"[4, 4, 7, 8, 7, 9, 3, 7, 9, 10]",yes,,656953,2026-04-30T22:19:12.522269
sahil,59,2,images/NExTVideo/1105/4375052499.mp4,Is the baby girl in middle of the boys?,Compositional,no,"[6, 20, 30, 40, 53, 58, 80, 100, 112, 115]",5,5,5,6,10,10,10,10,10,10,"[5, 5, 5, 6, 10, 10, 10, 10, 10, 10]",no,not very uncertain,56763,2026-04-30T22:20:12.508518
sahil,99,2,images/NExTVideo/0015/4609514164.mp4,Are both the lion sitting?,Semantic,no,"[31, 53, 142, 167, 279, 285, 300, 326, 343, 358]",8,9,9,9,9,6,7,10,10,10,"[8, 9, 9, 9, 9, 6, 7, 10, 10, 10]",yes,,50501,2026-04-30T22:21:06.247490
sahil,86,2,images/NExTVideo/0059/2400084970.mp4,Are there two people visible?,Geometric,yes,"[470, 480, 500, 510, 520, 540, 550, 565, 570, 575]",10,10,9,10,10,8,7,10,10,10,"[10, 10, 9, 10, 10, 8, 7, 10, 10, 10]",no,not very uncertain,51680,2026-04-30T22:22:01.161313
sahil,108,2,images/NExTVideo/0033/3105754589.mp4,Is the dog sitting on bed?,Semantic,no,"[223, 206, 168, 483, 982, 1070, 1166, 1215, 1287, 1404]",7,4,5,7,5,7,9,9,9,9,"[7, 4, 5, 7, 5, 7, 9, 9, 9, 9]",yes,,215121,2026-04-30T22:25:39.494406
sahil,66,2,images/NExTVideo/1106/6016405951.mp4,Is the black dog on the sofa?,Compositional,yes,"[67, 80, 85, 100, 123, 150, 160, 170, 190, 193]",2,4,6,10,9,4,7,8,9,10,"[2, 4, 6, 10, 9, 4, 7, 8, 9, 10]",yes,,570485,2026-04-30T22:35:13.198980
sahil,103,2,images/NExTVideo/0028/3085751774.mp4,Is the girl holding the dog?,Semantic,no,"[172, 85, 442, 461, 531, 565, 594, 619, 652, 716]",9,8,9,7,8,2,5,8,9,10,"[9, 8, 9, 7, 8, 2, 5, 8, 9, 10]",yes,,127325,2026-04-30T22:37:23.723091
sahil,93,2,images/NExTVideo/0004/11566980553.mp4,Are there 2 person?,Geometric,yes,"[538, 159, 165, 170, 180, 186, 651, 864, 892, 962]",9,9,10,8,9,9,9,4,10,10,"[9, 9, 10, 8, 9, 9, 9, 4, 10, 10]",no,Not very uncertain,32379,2026-04-30T22:37:59.310785
sahil,89,2,images/NExTVideo/0000/5650793185.mp4,Is the man touching the swing?,Semantic,yes,"[87, 80, 34, 38, 40, 54, 77, 43, 48, 107]",5,4,2,4,5,7,8,8,9,9,"[5, 4, 2, 4, 5, 7, 8, 8, 9, 9]",yes,,316220,2026-04-30T22:43:18.753603
sahil,109,2,images/NExTVideo/0034/4740345442.mp4,Is the blue boy foot on the ground?,Compositional,no,"[1, 36, 471, 460, 456, 42, 93, 120, 106, 347]",8,7,9,7,4,5,7,8,9,10,"[8, 7, 9, 7, 4, 5, 7, 8, 9, 10]",yes,,27391,2026-04-30T22:43:49.333564
sahil,84,2,images/NExTVideo/0057/7001078933.mp4,Did they impact each other?,Semantic,no,"[325, 350, 360, 365, 367, 368, 370, 373, 375, 380]",9,9,9,7,10,6,10,9,9,9,"[9, 9, 9, 7, 10, 6, 10, 9, 9, 9]",no,not very uncertain,36425,2026-04-30T22:44:28.968798
sahil,91,2,images/NExTVideo/0003/5251212639.mp4,Is the dog touching the table?,Geometric,no,"[0, 171, 179, 197, 225, 221, 210, 219, 681, 709]",9,7,7,6,3,4,6,8,9,10,"[9, 7, 7, 6, 3, 4, 6, 8, 9, 10]",yes,,31047,2026-04-30T22:45:03.224398
sahil,77,2,images/NExTVideo/0054/2612939953.mp4,Are there two people riding the horse,Semantic,no,"[20, 30, 40, 50, 60, 80, 90, 100, 170, 180]",10,10,10,10,10,10,10,10,4,4,"[10, 10, 10, 10, 10, 10, 10, 10, 4, 4]",no,too many answers are no,38764,2026-04-30T22:45:45.181683
sahil,68,2,images/NExTVideo/0051/2400074985.mp4,Are both hands above her head?,Geometric,no,"[760, 770, 780, 790, 800, 810, 815, 820, 830, 840]",10,10,10,9,4,6,10,9,10,9,"[10, 10, 10, 9, 4, 6, 10, 9, 10, 9]",no,not very uncertain,42133,2026-04-30T22:46:30.520370
sahil,111,2,images/NExTVideo/0038/3277823769.mp4,Is the baby standing?,Semantic,no,"[346, 497, 514, 582, 1477, 1699, 1741, 1753, 1776, 1878]",9,4,4,3,7,4,7,8,9,10,"[9, 4, 4, 3, 7, 4, 7, 8, 9, 10]",yes,,21131,2026-04-30T22:46:54.883269
sahil,79,2,images/NExTVideo/0054/11276956514.mp4,Are both hands of the priest on the head of the girl,Compositional,no,"[250, 255, 260, 270, 275, 290, 295, 300, 310, 320]",10,9,10,8,4,3,9,9,10,9,"[10, 9, 10, 8, 4, 3, 9, 9, 10, 9]",yes,,81216,2026-04-30T22:48:19.325317
sahil,82,2,images/NExTVideo/0056/3336398510.mp4,Has the person with parachute landed?,Semantic,no,"[130, 133, 135, 137, 138, 140, 143, 145, 150, 151]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,parachute  itself is not visible,48190,2026-04-30T22:49:10.742123
sahil,57,2,images/NExTVideo/1104/5508995205.mp4,Are exactly 2 adults holding babies in the pool?,Compositional,[yes yes],"[500, 520, 540, 580, 600, 628, 650, 665, 680, 700]",5,7,8,3,4,7,8,7,9,9,"[5, 7, 8, 3, 4, 7, 8, 7, 9, 9]",yes,,29781,2026-04-30T22:49:43.771293
sahil,96,2,images/NExTVideo/0008/2744507539.mp4,Is the man standing on ground?,Semantic,no,"[15, 38, 53, 76, 89, 116, 125, 133, 153, 287]",10,9,9,9,6,4,8,9,8,10,"[10, 9, 9, 9, 6, 4, 8, 9, 8, 10]",yes,,22425,2026-04-30T22:50:09.402701
sahil,67,2,images/NExTVideo/1106/7828681900.mp4,Are there exactly 3 birds in the scene?,Geometric,yes,"[405, 410, 415, 420, 431, 440, 445, 450, 455, 473]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,all the ans are yes,60987,2026-04-30T22:51:13.613634
sahil,106,2,images/NExTVideo/0031/5516830700.mp4,Is the baby standing?,Semantic,no,"[0, 76, 123, 298, 336, 356, 802, 819, 849, 904]",8,9,9,7,7,3,7,8,8,9,"[8, 9, 9, 7, 7, 3, 7, 8, 8, 9]",yes,,24559,2026-04-30T22:51:41.431326
sahil,95,2,images/NExTVideo/0006/2478396375.mp4,Are there two baby in the scene?,Geometric,yes,"[6, 38, 175, 80, 47, 136, 698, 751, 602, 770]",8,9,4,9,6,8,8,9,9,9,"[8, 9, 4, 9, 6, 8, 8, 9, 9, 9]",yes,,23178,2026-04-30T22:52:07.834422
sahil,64,2,images/NExTVideo/1106/4229009987.mp4,Is the toddler picking up the toy baby?,Semantic,yes,"[100, 120, 130, 142, 145, 150, 155, 160, 170, 200]",10,9,8,4,4,6,8,8,8,10,"[10, 9, 8, 4, 4, 6, 8, 8, 8, 10]",yes,,25771,2026-04-30T22:52:36.823977
sahil,78,2,images/NExTVideo/0054/2971876369.mp4,Are there three grandmas in the image,Compositional,yes,"[225, 240, 250, 276, 277, 290, 300, 305, 307, 310]",9,9,9,6,3,9,9,9,9,9,"[9, 9, 9, 6, 3, 9, 9, 9, 9, 9]",yes,,34293,2026-04-30T22:53:14.355011
sahil,83,2,images/NExTVideo/0057/3381752581.mp4,Is the cat standing?,Semantic,no,"[750, 780, 880, 900, 933, 935, 938, 940, 945, 950]",9,9,8,8,3,4,7,6,9,10,"[9, 9, 8, 8, 3, 4, 7, 6, 9, 10]",yes,,25530,2026-04-30T22:53:43.145075
sahil,105,2,images/NExTVideo/0031/4805511103.mp4,Is the boy standing on ground?,Semantic,no,"[0, 81, 83, 85, 227, 874, 878, 884, 889, 896]",9,4,4,7,7,6,8,9,8,9,"[9, 4, 4, 7, 7, 6, 8, 9, 8, 9]",yes,,24716,2026-04-30T22:54:11.092734
sahil,1,1,images/NExTVideo/0089/3066966990.mp4,Is the boy with white t-shirt at the left of the boy with black t-shirt?,Compositional,yes,"[1840, 1845, 1850, 1855, 1860, 1865, 1870, 1875, 1880, 1884]",9,9,9,9,7,2,3,9,8,10,"[9, 9, 9, 9, 7, 2, 3, 9, 8, 10]",yes,,18726,2026-05-02T16:54:08.185210
