user_id,trial_id,part,video_path,question,category,gt_answer,frames,frame_50_rating,frame_55_rating,frame_60_rating,frame_64_rating,frame_65_rating,frame_66_rating,frame_70_rating,frame_75_rating,frame_78_rating,frame_80_rating,ratings_list,good_datapoint,comment,reaction_time_ms,timestamp
debarpan,19,1,images/NExTVideo/0101/4846820256.mp4,Is the boy at the left of the man?,Geometric,yes,"[120, 122, 124, 126, 134, 155, 157, 158, 159, 160]",8,6,4,3,5,10,10,10,10,10,"[8, 6, 4, 3, 5, 10, 10, 10, 10, 10]",yes,,46965,2026-05-02T17:38:25.339490
debarpan,5,1,images/NExTVideo/1009/4738042036.mp4,Is the child standing on his legs?,Semantic,no,"[15, 25, 35, 50, 70, 80, 90, 92, 104, 114]",10,8,8,8,4,3,8,8,9,10,"[10, 8, 8, 8, 4, 3, 8, 8, 9, 10]",yes,,55330,2026-05-02T17:39:23.880496
debarpan,23,1,images/NExTVideo/1000/3273928480.mp4,Is the dog at the left of the woman?,Geometric,yes,"[300, 303, 306, 308, 310, 315, 318, 328, 332, 335]",10,10,9,7,3,4,5,8,10,10,"[10, 10, 9, 7, 3, 4, 5, 8, 10, 10]",yes,,2596630,2026-05-02T18:22:43.748662
debarpan,16,1,images/NExTVideo/0101/3404210548.mp4,Is the man sitting on snow?,Semantic,yes,"[260, 265, 270, 275, 280, 285, 288, 290, 294, 298]",10,10,8,5,2,6,8,8,9,10,"[10, 10, 8, 5, 2, 6, 8, 8, 9, 10]",no,on snow or or skates or somthing?,81729,2026-05-02T18:24:08.704586
debarpan,30,1,images/NExTVideo/1000/3664990087.mp4,Are there exactly two men in the scene?,Geometric,"[yes, yes]","[314, 316, 319, 322, 325, 328, 330, 333, 336, 345]",10,10,6,3,1,2,4,6,8,10,"[10, 10, 6, 3, 1, 2, 4, 6, 8, 10]",yes,,38775,2026-05-02T18:24:50.711522
debarpan,27,1,images/NExTVideo/1000/3380344744.mp4,Is the baby wrapped with a piece of cloth?,Semantic,no,"[460, 465, 468, 470, 474, 478, 482, 485, 490, 495]",10,10,6,4,2,3,4,7,8,9,"[10, 10, 6, 4, 2, 3, 4, 7, 8, 9]",yes,,41251,2026-05-02T18:25:35.187267
debarpan,47,1,images/NExTVideo/1101/3753830144.mp4,Are there yellow and pink chalks at the bottom of the board?,Compositional,yes,"[164, 165, 166, 169, 177, 180, 185, 190, 195, 200]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,discard this.,28167,2026-05-02T18:26:06.593020
debarpan,28,1,images/NExTVideo/1000/3388598772.mp4,Is the man kissing the woman?,Semantic,no,"[100, 150, 152, 155, 158, 160, 161, 162, 165, 168]",10,6,4,3,2,4,6,7,9,9,"[10, 6, 4, 3, 2, 4, 6, 7, 9, 9]",yes,,795026,2026-05-02T18:39:24.846332
debarpan,51,1,images/NExTVideo/1103/2831643292.mp4,Are there exactly 2 men in the scene?,Geometric,yes,"[77, 80, 82, 85, 88, 90, 92, 95, 98, 100]",10,10,9,5,4,6,8,8,9,10,"[10, 10, 9, 5, 4, 6, 8, 8, 9, 10]",yes,,47266,2026-05-02T18:40:15.328677
debarpan,22,1,images/NExTVideo/1000/2623063774.mp4,Is the child looking at the toys he is playing with?,Semantic,yes,"[230, 235, 240, 245, 247, 251, 255, 257, 262, 265]",10,9,8,3,6,7,9,10,10,10,"[10, 9, 8, 3, 6, 7, 9, 10, 10, 10]",yes,,39271,2026-05-02T18:40:57.857902
debarpan,52,1,images/NExTVideo/1103/3441428429.mp4,Is the female dancer on the left side of the male dancer?,Compositional,no,"[474, 480, 484, 499, 504, 509, 514, 519, 523, 527]",8,8,6,2,4,8,9,9,9,10,"[8, 8, 6, 2, 4, 8, 9, 9, 9, 10]",yes,,41665,2026-05-02T18:41:42.828315
debarpan,40,1,images/NExTVideo/1001/3249160519.mp4,Are the two babies in the scene sitting beside each other?,Semantic,no,"[430, 450, 460, 475, 480, 485, 488, 490, 496, 500]",9,10,10,6,3,2,4,5,7,10,"[9, 10, 10, 6, 3, 2, 4, 5, 7, 10]",yes,,67948,2026-05-02T18:42:54.020989
debarpan,46,1,images/NExTVideo/1101/3676488640.mp4,Are there red and orange container behind the baby?,Compositional,yes,"[896, 900, 905, 909, 925, 926, 930, 935, 940, 947]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,discard this.,39519,2026-05-02T18:43:36.780321
debarpan,53,1,images/NExTVideo/1103/3650010049.mp4,Are there exactly 2 women on the boat?,Geometric,yes,"[50, 65, 80, 90, 107, 114, 135, 140, 160, 200]",8,7,5,4,4,3,6,7,8,8,"[8, 7, 5, 4, 4, 3, 6, 7, 8, 8]",yes,,30496,2026-05-02T18:44:10.490448
debarpan,11,1,images/NExTVideo/1009/6416652333.mp4,Is the baby boy skidding towards his back?,Semantic,no,"[30, 60, 80, 95, 120, 185, 195, 200, 210, 225]",8,9,8,7,4,5,7,7,9,9,"[8, 9, 8, 7, 4, 5, 7, 7, 9, 9]",yes,,78877,2026-05-02T18:45:32.586394
debarpan,8,1,images/NExTVideo/1203/4039610385.mp4,Is the black shirt woman at the right of the red shirt man?,Compositional,yes,"[200, 210, 220, 230, 240, 260, 270, 300, 310, 320]",10,10,7,7,4,6,4,7,9,9,"[10, 10, 7, 7, 4, 6, 4, 7, 9, 9]",no,"not so properly ambiguity alogned, keep this datapoint optionally.",70537,2026-05-02T18:46:46.360425
debarpan,35,1,images/NExTVideo/1000/4405872555.mp4,Is the child at the left of the woman?,Geometric,yes,"[188, 193, 196, 199, 203, 210, 215, 220, 225, 229]",8,5,4,3,2,2,3,8,9,10,"[8, 5, 4, 3, 2, 2, 3, 8, 9, 10]",yes,,41905,2026-05-02T18:47:31.469975
debarpan,29,1,images/NExTVideo/1000/3390247475.mp4,Is the man with brown t-shirt drinking a beer?,Compositional,no,"[549, 552, 555, 558, 560, 562, 565, 570, 580, 590]",8,8,7,8,8,8,10,9,5,5,"[8, 8, 7, 8, 8, 8, 10, 9, 5, 5]",no,"not uncertainty aligned, discard this.",60279,2026-05-02T18:48:34.975982
debarpan,54,1,images/NExTVideo/1104/4573056419.mp4,Are there exactly 5 people on the stage?,Geometric,[yes yes],"[398, 409, 415, 421, 500, 505, 581, 585, 594, 606]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,"discard, not intelligible.",21786,2026-05-02T18:48:59.985376
debarpan,10,1,images/NExTVideo/1009/6118838509.mp4,Is the tortoise looking upwards?,Semantic,no,"[80, 120, 140, 170, 180, 190, 200, 210, 220, 230]",9,9,6,3,5,7,8,8,9,8,"[9, 9, 6, 3, 5, 7, 8, 8, 9, 8]",yes,,35518,2026-05-02T18:49:38.728767
debarpan,31,1,images/NExTVideo/1000/3669067230.mp4,Are there exactly two red plastic cups in the scene?,Compositional,no,"[255, 263, 264, 265, 268, 271, 275, 278, 282, 335]",7,8,8,5,6,7,7,8,8,9,"[7, 8, 8, 5, 6, 7, 7, 8, 8, 9]",yes,,53884,2026-05-02T18:50:35.878074
debarpan,36,1,images/NExTVideo/1000/4550392934.mp4,Are both the birds standing in water?,Semantic,no,"[1210, 1218, 1234, 1236, 1238, 1240, 1245, 1248, 1250, 1252]",9,8,6,5,3,6,8,8,8,8,"[9, 8, 6, 5, 3, 6, 8, 8, 8, 8]",yes,,54337,2026-05-02T18:51:33.469173
debarpan,43,1,images/NExTVideo/1101/3397265196.mp4,Are there 4 men on the stage?,Geometric,yes,"[79, 89, 100, 104, 123, 132, 136, 140, 144, 148]",9,6,5,5,6,7,5,5,5,3,"[9, 6, 5, 5, 6, 7, 5, 5, 5, 3]",no,not ambiguity aligned.,62422,2026-05-02T18:52:39.143403
debarpan,3,1,images/NExTVideo/0090/5329653093.mp4,Are both the dogs standing on the snow?,Semantic,no,"[410, 430, 760, 1245, 1250, 1255, 1260, 1265, 1270, 1280]",10,6,7,4,4,2,7,7,9,9,"[10, 6, 7, 4, 4, 2, 7, 7, 9, 9]",yes,,65099,2026-05-02T18:53:47.499344
debarpan,1,1,images/NExTVideo/0089/3066966990.mp4,Is the boy with white t-shirt at the left of the boy with black t-shirt?,Compositional,yes,"[1840, 1845, 1850, 1855, 1860, 1865, 1870, 1875, 1880, 1884]",10,10,8,8,5,3,4,4,7,10,"[10, 10, 8, 8, 5, 3, 4, 4, 7, 10]",yes,,41616,2026-05-02T18:54:32.344304
debarpan,33,1,images/NExTVideo/1000/4116558765.mp4,Are there exactly two cats in the scene?,Geometric,"[yes, yes]","[885, 900, 910, 920, 975, 985, 990, 2380, 2400, 2410]",10,10,8,8,5,4,4,8,9,10,"[10, 10, 8, 8, 5, 4, 4, 8, 9, 10]",yes,,38897,2026-05-02T18:55:14.461962
debarpan,56,1,images/NExTVideo/1104/4839268164.mp4,Is the boy drinking from the yellow cup?,Semantic,[no no],"[268, 270, 273, 278, 283, 284, 286, 290, 294, 299]",10,10,10,10,6,5,7,9,9,9,"[10, 10, 10, 10, 6, 5, 7, 9, 9, 9]",yes,,43927,2026-05-02T18:56:01.641125
debarpan,21,1,images/NExTVideo/1000/2594144360.mp4,Is the dog in front of the baby?,Geometric,yes,"[348, 355, 388, 395, 410, 415, 418, 419, 420, 421]",9,9,5,3,2,1,2,3,8,10,"[9, 9, 5, 3, 2, 1, 2, 3, 8, 10]",yes,,65710,2026-05-02T18:57:10.591106
debarpan,26,1,images/NExTVideo/1000/3322267252.mp4,Is the man with yellow pullover at the left of the man with red pullover?,Compositional,no,"[1337, 1340, 1345, 1350, 1355, 1360, 1420, 1427, 1430, 1435]",10,9,8,7,5,5,3,6,8,9,"[10, 9, 8, 7, 5, 5, 3, 6, 8, 9]",no,"keep optionally, images not that great.",83995,2026-05-02T18:58:37.795393
debarpan,37,1,images/NExTVideo/1000/4638541063.mp4,Are there exactly two cats in the image?,Geometric,yes,"[0, 10, 15, 20, 25, 30, 35, 40, 41, 42]",10,10,9,7,3,2,1,9,9,9,"[10, 10, 9, 7, 3, 2, 1, 9, 9, 9]",yes,,51865,2026-05-02T18:59:32.867472
debarpan,48,1,images/NExTVideo/1101/3812429626.mp4,Is there a black shirt man ahead of the orange shirt man?,Compositional,no,"[459, 460, 463, 464, 473, 474, 480, 484, 486, 489]",10,10,10,10,4,6,7,7,7,8,"[10, 10, 10, 10, 4, 6, 7, 7, 7, 8]",yes,,67897,2026-05-02T19:00:44.012234
debarpan,50,1,images/NExTVideo/1103/2510696559.mp4,Is the cyclist jumping off the stairs?,Semantic,yes,"[1000, 1024, 1067, 1172, 1186, 1206, 1210, 1215, 1220, 1225]",8,7,4,5,5,5,5,5,5,5,"[8, 7, 4, 5, 5, 5, 5, 5, 5, 5]",no,not uncertainty aligned.,54930,2026-05-02T19:01:42.258968
debarpan,4,1,images/NExTVideo/0090/7001183247.mp4,Is the man with white t-shirt at the right of the man with black t-shirt?,Compositional,yes,"[77, 78, 80, 82, 88, 90, 92, 94, 96, 98]",8,8,6,4,4,5,7,8,9,8,"[8, 8, 6, 4, 4, 5, 7, 8, 9, 8]",yes,,30731,2026-05-02T19:02:16.282008
debarpan,7,1,images/NExTVideo/1203/3798468368.mp4,Is the child standing on the chair?,Semantic,no,"[0, 60, 110, 160, 226, 300, 320, 350, 400, 440]",8,4,2,5,7,9,10,10,10,10,"[8, 4, 2, 5, 7, 9, 10, 10, 10, 10]",yes,,42909,2026-05-02T19:03:02.450090
debarpan,6,1,images/NExTVideo/1203/3339687949.mp4,Is the baby on the carpet?,Geometric,yes,"[80, 90, 124, 150, 175, 190, 200, 220, 240, 250]",8,8,7,6,3,1,2,4,10,9,"[8, 8, 7, 6, 3, 1, 2, 4, 10, 9]",yes,,54597,2026-05-02T19:04:00.266897
debarpan,87,2,images/NExTVideo/0060/5856167780.mp4,Is the kid jumping in the air?,Semantic,no,"[510, 520, 525, 528, 530, 532, 533, 535, 537, 540]",10,8,8,5,3,2,2,5,7,6,"[10, 8, 8, 5, 3, 2, 2, 5, 7, 6]",yes,,82270,2026-05-03T13:27:04.989189
debarpan,101,2,images/NExTVideo/0020/9209893989.mp4,Is there a rock in boy hand?,Geometric,no,"[42, 2, 92, 62, 97, 814, 1042, 439, 572, 484]",10,7,4,3,2,5,6,8,9,9,"[10, 7, 4, 3, 2, 5, 6, 8, 9, 9]",yes,,55897,2026-05-03T13:28:04.195941
debarpan,98,2,images/NExTVideo/0009/11566930393.mp4,Is the child standing?,Semantic,no,"[0, 252, 231, 196, 472, 555, 790, 782, 784, 792]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,discard this. child is not visible in few frames.,29858,2026-05-03T13:28:37.310087
debarpan,65,2,images/NExTVideo/1106/4519737098.mp4,Are there exactly 3 birds in the scene?,Geometric,yes,"[0, 12, 18, 22, 32, 36, 42, 48, 52, 56]",4,4,4,3,6,7,7,7,7,8,"[4, 4, 4, 3, 6, 7, 7, 7, 7, 8]",no,"birds are not visible, also not uncertainty aligned.",56651,2026-05-03T13:29:37.179670
debarpan,73,2,images/NExTVideo/0052/5455648195.mp4,Is the baby touching telephone?,Semantic,no,"[110, 150, 160, 170, 175, 190, 200, 220, 230, 240]",10,9,8,3,2,4,6,7,8,9,"[10, 9, 8, 3, 2, 4, 6, 7, 8, 9]",no,qsn: touching the telephone,73629,2026-05-03T13:30:54.018483
debarpan,72,2,images/NExTVideo/0051/11585666326.mp4,Are there two people in the image?,Geometric,yes,"[940, 945, 950, 958, 960, 970, 976, 980, 1000, 1005]",7,8,7,6,5,6,2,6,7,8,"[7, 8, 7, 6, 5, 6, 2, 6, 7, 8]",yes,,57297,2026-05-03T13:31:54.545426
debarpan,112,2,images/NExTVideo/0039/5351925965.mp4,Is the bird sitting on man's hand?,Semantic,no,"[22, 94, 110, 106, 103, 865, 890, 895, 917, 947]",8,10,7,7,5,7,9,9,8,7,"[8, 10, 7, 7, 5, 7, 9, 9, 8, 7]",yes,,70666,2026-05-03T13:33:08.499295
debarpan,95,2,images/NExTVideo/0006/2478396375.mp4,Are there two baby in the scene?,Geometric,yes,"[6, 38, 175, 80, 47, 136, 698, 751, 602, 770]",10,10,5,7,3,5,6,7,9,9,"[10, 10, 5, 7, 3, 5, 6, 7, 9, 9]",no,two baby-> two babies,54255,2026-05-03T13:34:06.053436
debarpan,110,2,images/NExTVideo/0034/5296671076.mp4,Is the boy sitting?,Semantic,no,"[0, 436, 470, 407, 409, 417, 1675, 1691, 1708, 1761]",4,9,9,4,3,2,2,6,7,8,"[4, 9, 9, 4, 3, 2, 2, 6, 7, 8]",yes,,146927,2026-05-03T13:36:36.261952
debarpan,70,2,images/NExTVideo/0051/6783561967.mp4,Are there two cats in the room?,Geometric,no,"[200, 210, 220, 225, 228, 232, 230, 235, 240, 290]",10,10,10,10,5,3,2,6,8,9,"[10, 10, 10, 10, 5, 3, 2, 6, 8, 9]",yes,,48482,2026-05-03T13:37:27.995370
debarpan,64,2,images/NExTVideo/1106/4229009987.mp4,Is the toddler picking up the toy baby?,Semantic,yes,"[100, 120, 130, 142, 145, 150, 155, 160, 170, 200]",9,6,4,3,2,1,5,7,7,9,"[9, 6, 4, 3, 2, 1, 5, 7, 7, 9]",yes,,63412,2026-05-03T13:38:34.660802
debarpan,93,2,images/NExTVideo/0004/11566980553.mp4,Are there 2 person?,Geometric,yes,"[538, 159, 165, 170, 180, 186, 651, 864, 892, 962]",10,10,9,6,4,6,8,5,7,8,"[10, 10, 9, 6, 4, 6, 8, 5, 7, 8]",no,Are there 2 person-> Are there two people in the image?,74712,2026-05-03T13:39:52.569213
debarpan,85,2,images/NExTVideo/0058/3851961428.mp4,Is the boy wearing glasses?,Semantic,yes,"[0, 10, 20, 30, 40, 75, 80, 85, 90, 100]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,which boy is not clear.,4590795,2026-05-03T14:56:26.619839
debarpan,71,2,images/NExTVideo/0051/8697708107.mp4,Is the cat on top of the laptop?,Geometric,no,"[350, 351, 352, 354, 355, 360, 365, 370, 380, 390]",9,6,4,3,2,3,6,8,8,10,"[9, 6, 4, 3, 2, 3, 6, 8, 8, 10]",yes,,43439,2026-05-03T14:57:13.337975
debarpan,105,2,images/NExTVideo/0031/4805511103.mp4,Is the boy standing on ground?,Semantic,no,"[0, 81, 83, 85, 227, 874, 878, 884, 889, 896]",10,5,4,3,3,2,5,7,8,8,"[10, 5, 4, 3, 3, 2, 5, 7, 8, 8]",no,change the question to -> Are the boy's feet touching the ground?,308014,2026-05-03T15:02:24.628037
debarpan,69,2,images/NExTVideo/0051/3702633786.mp4,Is the dog on bathtub?,Geometric,no,"[1130, 1140, 1150, 1160, 1170, 1190, 1245, 1250, 1255, 1260]",10,9,8,7,6,4,2,5,6,8,"[10, 9, 8, 7, 6, 4, 2, 5, 6, 8]",no,change the qsn to -> Is the dog standing inside the bathtub?,72289,2026-05-03T15:03:40.195504
debarpan,63,2,images/NExTVideo/1106/3459862895.mp4,Is the baby boy sitting on the toy train?,Semantic,[yes yes],"[1492, 1500, 1510, 1540, 1570, 1572, 1580, 1600, 1630, 1647]",8,8,6,3,5,5,5,7,8,10,"[8, 8, 6, 3, 5, 5, 5, 7, 8, 10]",yes,,61739,2026-05-03T15:04:45.222310
debarpan,68,2,images/NExTVideo/0051/2400074985.mp4,Are both hands above her head?,Geometric,no,"[760, 770, 780, 790, 800, 810, 815, 820, 830, 840]",7,7,5,2,3,6,7,8,9,10,"[7, 7, 5, 2, 3, 6, 7, 8, 9, 10]",no,change the qsn to -> Is the woman raising her hands up?,120625,2026-05-03T15:06:49.175451
debarpan,82,2,images/NExTVideo/0056/3336398510.mp4,Has the person with parachute landed?,Semantic,no,"[130, 133, 135, 137, 138, 140, 143, 145, 150, 151]",9,8,6,5,4,2,3,6,5,7,"[9, 8, 6, 5, 4, 2, 3, 6, 5, 7]",yes,,45792,2026-05-03T15:07:38.190616
debarpan,81,2,images/NExTVideo/0055/8727084602.mp4,Is the cat on laptop?,Geometric,yes,"[1700, 1800, 1850, 1920, 1940, 1945, 1950, 1951, 1955, 1960]",10,10,10,6,3,1,2,4,8,10,"[10, 10, 10, 6, 3, 1, 2, 4, 8, 10]",yes,,55561,2026-05-03T15:08:37.000064
debarpan,80,2,images/NExTVideo/0055/3446247254.mp4,Has the plane landed?,Semantic,no,"[110, 120, 130, 150, 170, 172, 180, 185, 190, 195]",7,8,8,8,3,2,7,8,8,10,"[7, 8, 8, 8, 3, 2, 7, 8, 8, 10]",yes,,56535,2026-05-03T15:09:36.777237
debarpan,60,2,images/NExTVideo/1105/6253141636.mp4,Are there 2 toddlers on the bed?,Geometric,[yes yes],"[386, 400, 420, 450, 475, 500, 525, 550, 575, 624]",9,8,7,10,3,2,1,1,9,8,"[9, 8, 7, 10, 3, 2, 1, 1, 9, 8]",yes,,48454,2026-05-03T15:10:28.453933
debarpan,77,2,images/NExTVideo/0054/2612939953.mp4,Are there two people riding the horse,Semantic,no,"[20, 30, 40, 50, 60, 80, 90, 100, 170, 180]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,ambiguity not aligned.  discard this.,95921,2026-05-03T15:12:07.643449
debarpan,104,2,images/NExTVideo/0031/4006742735.mp4,Is the icecream nearer to girl than boy?,Geometric,no,"[0, 10, 13, 17, 20, 23, 29, 35, 430, 654]",10,9,7,5,3,2,6,6,8,8,"[10, 9, 7, 5, 3, 2, 6, 6, 8, 8]",yes,,59271,2026-05-03T15:13:10.193813
debarpan,94,2,images/NExTVideo/0005/3250020598.mp4,Is the baby laying on the floor?,Semantic,yes,"[661, 643, 632, 512, 497, 479, 457, 448, 423, 2]",10,9,4,3,1,3,7,7,9,10,"[10, 9, 4, 3, 1, 3, 7, 7, 9, 10]",no,typo-> Is the baby lying on the floor?,110828,2026-05-03T15:15:04.320751
debarpan,86,2,images/NExTVideo/0059/2400084970.mp4,Are there two people visible?,Geometric,yes,"[470, 480, 500, 510, 520, 540, 550, 565, 570, 575]",10,10,8,7,5,4,2,7,9,8,"[10, 10, 8, 7, 5, 4, 2, 7, 9, 8]",yes,,51007,2026-05-03T15:15:58.678422
debarpan,99,2,images/NExTVideo/0015/4609514164.mp4,Are both the lion sitting?,Semantic,no,"[31, 53, 142, 167, 279, 285, 300, 326, 343, 358]",7,7,6,6,5,4,2,4,8,10,"[7, 7, 6, 6, 5, 4, 2, 4, 8, 10]",yes,,125617,2026-05-03T15:18:07.615199
